ground,year,score
Eden Gardens,1956,1
Eden Gardens,1956,18
Eden Gardens,1956,1
Eden Gardens,1956,13
Eden Gardens,1956,22
Eden Gardens,1956,5
Eden Gardens,1956,33
Eden Gardens,1956,4
Eden Gardens,1956,2
Eden Gardens,1956,14
Eden Gardens,1956,17
Eden Gardens,1956,5
Eden Gardens,1956,10
Eden Gardens,1956,1
Eden Gardens,1956,0
Eden Gardens,1956,2
Eden Gardens,1956,69
Eden Gardens,1956,6
Eden Gardens,1956,22
Eden Gardens,1956,27
Eden Gardens,1956,21
Eden Gardens,1956,28
Eden Gardens,1956,5
Eden Gardens,1956,1
Eden Gardens,1956,24
Eden Gardens,1956,20
Eden Gardens,1956,28
Eden Gardens,1956,22
Eden Gardens,1956,24
Eden Gardens,1956,3
Eden Gardens,1956,0
Eden Gardens,1956,2
Eden Gardens,1956,0
Eden Gardens,1956,0
Eden Gardens,1956,0
Eden Gardens,1958,5
Eden Gardens,1958,23
Eden Gardens,1958,256
Eden Gardens,1958,34
Eden Gardens,1958,103
Eden Gardens,1958,106
Eden Gardens,1958,69
Eden Gardens,1958,11
Eden Gardens,1958,4
Eden Gardens,1958,7
Eden Gardens,1958,16
Eden Gardens,1958,44
Eden Gardens,1958,0
Eden Gardens,1958,3
Eden Gardens,1958,0
Eden Gardens,1958,8
Eden Gardens,1958,4
Eden Gardens,1958,12
Eden Gardens,1958,0
Eden Gardens,1958,6
Eden Gardens,1958,2
Eden Gardens,1958,58
Eden Gardens,1958,0
Eden Gardens,1958,16
Eden Gardens,1958,35
Eden Gardens,1958,3
Eden Gardens,1958,0
Eden Gardens,1958,0
Eden Gardens,1958,15
Eden Gardens,1960,12
Eden Gardens,1960,36
Eden Gardens,1960,33
Eden Gardens,1960,2
Eden Gardens,1960,7
Eden Gardens,1960,39
Eden Gardens,1960,6
Eden Gardens,1960,12
Eden Gardens,1960,20
Eden Gardens,1960,17
Eden Gardens,1960,0
Eden Gardens,1960,26
Eden Gardens,1960,50
Eden Gardens,1960,17
Eden Gardens,1960,113
Eden Gardens,1960,60
Eden Gardens,1960,27
Eden Gardens,1960,18
Eden Gardens,1960,10
Eden Gardens,1960,4
Eden Gardens,1960,3
Eden Gardens,1960,0
Eden Gardens,1960,0
Eden Gardens,1960,30
Eden Gardens,1960,39
Eden Gardens,1960,74
Eden Gardens,1960,0
Eden Gardens,1960,29
Eden Gardens,1960,50
Eden Gardens,1960,62
Eden Gardens,1960,9
Eden Gardens,1960,17
Eden Gardens,1960,12
Eden Gardens,1960,62
Eden Gardens,1960,6
Eden Gardens,1960,36
Eden Gardens,1960,10
Eden Gardens,1960,56
Eden Gardens,1960,9
Eden Gardens,1960,41
Eden Gardens,1960,48
Eden Gardens,1960,8
Eden Gardens,1960,61
Eden Gardens,1960,0
Eden Gardens,1960,56
Eden Gardens,1960,8
Eden Gardens,1960,4
Eden Gardens,1960,1
Eden Gardens,1960,25
Eden Gardens,1960,28
Eden Gardens,1960,19
Eden Gardens,1960,1
Eden Gardens,1960,29
Eden Gardens,1960,44
Eden Gardens,1960,1
Eden Gardens,1960,14
Eden Gardens,1960,0
Eden Gardens,1960,5
Eden Gardens,1960,0
Eden Gardens,1960,63
Eden Gardens,1960,9
Eden Gardens,1960,13
Eden Gardens,1960,42
Eden Gardens,1960,11
Eden Gardens,1960,12
Eden Gardens,1960,26
Eden Gardens,1960,1
Eden Gardens,1960,45
Eden Gardens,1960,4
Eden Gardens,1960,23
Eden Gardens,1961,4
Eden Gardens,1961,62
Eden Gardens,1961,24
Eden Gardens,1961,64
Eden Gardens,1961,36
Eden Gardens,1961,37
Eden Gardens,1961,68
Eden Gardens,1961,43
Eden Gardens,1961,12
Eden Gardens,1961,13
Eden Gardens,1961,7
Eden Gardens,1961,62
Eden Gardens,1961,10
Eden Gardens,1961,14
Eden Gardens,1961,21
Eden Gardens,1961,57
Eden Gardens,1961,12
Eden Gardens,1961,12
Eden Gardens,1961,15
Eden Gardens,1961,0
Eden Gardens,1961,2
Eden Gardens,1961,0
Eden Gardens,1961,11
Eden Gardens,1961,36
Eden Gardens,1961,27
Eden Gardens,1961,32
Eden Gardens,1961,9
Eden Gardens,1961,36
Eden Gardens,1961,0
Eden Gardens,1961,61
Eden Gardens,1961,29
Eden Gardens,1961,0
Eden Gardens,1961,7
Eden Gardens,1961,42
Eden Gardens,1961,9
Eden Gardens,1961,3
Eden Gardens,1961,62
Eden Gardens,1961,6
Eden Gardens,1961,46
Eden Gardens,1961,39
Eden Gardens,1961,7
Eden Gardens,1961,4
Eden Gardens,1961,1
Eden Gardens,1961,2
Eden Gardens,1964,33
Eden Gardens,1964,23
Eden Gardens,1964,54
Eden Gardens,1964,25
Eden Gardens,1964,0
Eden Gardens,1964,21
Eden Gardens,1964,2
Eden Gardens,1964,8
Eden Gardens,1964,43
Eden Gardens,1964,11
Eden Gardens,1964,16
Eden Gardens,1964,39
Eden Gardens,1964,13
Eden Gardens,1964,19
Eden Gardens,1964,107
Eden Gardens,1964,30
Eden Gardens,1964,4
Eden Gardens,1964,1
Eden Gardens,1964,13
Eden Gardens,1964,26
Eden Gardens,1964,1
Eden Gardens,1964,0
Eden Gardens,1964,129
Eden Gardens,1964,27
Eden Gardens,1964,36
Eden Gardens,1964,16
Eden Gardens,1964,31
Eden Gardens,1964,8
Eden Gardens,1964,25
Eden Gardens,1964,10
Eden Gardens,1964,2
Eden Gardens,1964,35
Eden Gardens,1964,13
Eden Gardens,1964,75
Eden Gardens,1964,13
Eden Gardens,1964,50
Eden Gardens,1964,67
Eden Gardens,1964,4
Eden Gardens,1964,4
Eden Gardens,1964,0
Eden Gardens,1964,32
Eden Gardens,1964,2
Eden Gardens,1964,1
Eden Gardens,1964,0
Eden Gardens,1964,0
Eden Gardens,1964,0
Eden Gardens,1964,42
Eden Gardens,1964,57
Eden Gardens,1964,12
Eden Gardens,1964,9
Eden Gardens,1964,5
Eden Gardens,1964,2
Eden Gardens,1964,24
Eden Gardens,1964,68
Eden Gardens,1964,9
Eden Gardens,1964,2
Eden Gardens,1964,1
Eden Gardens,1964,47
Eden Gardens,1964,71
Eden Gardens,1964,14
Eden Gardens,1965,27
Eden Gardens,1965,9
Eden Gardens,1965,20
Eden Gardens,1965,82
Eden Gardens,1965,151
Eden Gardens,1965,1
Eden Gardens,1965,31
Eden Gardens,1965,105
Eden Gardens,1965,1
Eden Gardens,1965,21
Eden Gardens,1965,1
Eden Gardens,1965,22
Eden Gardens,1965,36
Eden Gardens,1965,10
Eden Gardens,1965,62
Eden Gardens,1965,0
Eden Gardens,1965,153
Eden Gardens,1965,31
Eden Gardens,1965,20
Eden Gardens,1965,0
Eden Gardens,1965,7
Eden Gardens,1965,3
Eden Gardens,1965,23
Eden Gardens,1965,0
Eden Gardens,1965,21
Eden Gardens,1965,33
Eden Gardens,1965,11
Eden Gardens,1965,6
Eden Gardens,1965,43
Eden Gardens,1965,0
Eden Gardens,1965,43
Eden Gardens,1965,0
Eden Gardens,1965,0
Eden Gardens,1965,12
Eden Gardens,1965,45
Eden Gardens,1965,23
Eden Gardens,1965,0
Eden Gardens,1966,43
Eden Gardens,1966,19
Eden Gardens,1966,90
Eden Gardens,1966,35
Eden Gardens,1966,5
Eden Gardens,1966,56
Eden Gardens,1966,70
Eden Gardens,1966,5
Eden Gardens,1966,35
Eden Gardens,1966,1
Eden Gardens,1966,9
Eden Gardens,1966,39
Eden Gardens,1966,37
Eden Gardens,1966,16
Eden Gardens,1966,10
Eden Gardens,1966,2
Eden Gardens,1966,4
Eden Gardens,1966,12
Eden Gardens,1966,18
Eden Gardens,1966,4
Eden Gardens,1966,5
Eden Gardens,1966,3
Eden Gardens,1966,4
Eden Gardens,1966,31
Eden Gardens,1966,31
Eden Gardens,1966,28
Eden Gardens,1966,2
Eden Gardens,1966,37
Eden Gardens,1966,17
Eden Gardens,1966,6
Eden Gardens,1966,2
Eden Gardens,1966,0
Eden Gardens,1966,1
Eden Gardens,1969,0
Eden Gardens,1969,9
Eden Gardens,1969,0
Eden Gardens,1969,54
Eden Gardens,1969,15
Eden Gardens,1969,18
Eden Gardens,1969,42
Eden Gardens,1969,24
Eden Gardens,1969,26
Eden Gardens,1969,4
Eden Gardens,1969,9
Eden Gardens,1969,35
Eden Gardens,1969,41
Eden Gardens,1969,99
Eden Gardens,1969,56
Eden Gardens,1969,0
Eden Gardens,1969,32
Eden Gardens,1969,29
Eden Gardens,1969,2
Eden Gardens,1969,0
Eden Gardens,1969,2
Eden Gardens,1969,31
Eden Gardens,1969,10
Eden Gardens,1969,20
Eden Gardens,1969,62
Eden Gardens,1969,5
Eden Gardens,1969,21
Eden Gardens,1969,1
Eden Gardens,1969,19
Eden Gardens,1969,0
Eden Gardens,1969,0
Eden Gardens,1969,7
Eden Gardens,1969,1
Eden Gardens,1969,17
Eden Gardens,1969,25
Eden Gardens,1972,18
Eden Gardens,1972,26
Eden Gardens,1972,44
Eden Gardens,1972,3
Eden Gardens,1972,4
Eden Gardens,1972,19
Eden Gardens,1972,75
Eden Gardens,1972,3
Eden Gardens,1972,6
Eden Gardens,1972,0
Eden Gardens,1972,1
Eden Gardens,1972,11
Eden Gardens,1972,11
Eden Gardens,1972,16
Eden Gardens,1972,21
Eden Gardens,1972,4
Eden Gardens,1972,29
Eden Gardens,1972,35
Eden Gardens,1972,33
Eden Gardens,1972,3
Eden Gardens,1972,0
Eden Gardens,1972,3
Eden Gardens,1972,2
Eden Gardens,1972,15
Eden Gardens,1972,53
Eden Gardens,1972,34
Eden Gardens,1972,17
Eden Gardens,1972,6
Eden Gardens,1972,0
Eden Gardens,1972,3
Eden Gardens,1972,0
Eden Gardens,1972,9
Eden Gardens,1972,1
Eden Gardens,1972,1
Eden Gardens,1972,1
Eden Gardens,1972,5
Eden Gardens,1972,32
Eden Gardens,1972,3
Eden Gardens,1972,67
Eden Gardens,1972,2
Eden Gardens,1972,17
Eden Gardens,1972,5
Eden Gardens,1972,4
Eden Gardens,1972,13
Eden Gardens,1974,0
Eden Gardens,1974,24
Eden Gardens,1974,6
Eden Gardens,1974,52
Eden Gardens,1974,36
Eden Gardens,1974,36
Eden Gardens,1974,48
Eden Gardens,1974,3
Eden Gardens,1974,17
Eden Gardens,1974,0
Eden Gardens,1974,4
Eden Gardens,1974,100
Eden Gardens,1974,20
Eden Gardens,1974,0
Eden Gardens,1974,15
Eden Gardens,1974,19
Eden Gardens,1974,24
Eden Gardens,1974,19
Eden Gardens,1974,13
Eden Gardens,1974,2
Eden Gardens,1974,6
Eden Gardens,1974,1
Eden Gardens,1974,6
Eden Gardens,1974,61
Eden Gardens,1974,9
Eden Gardens,1974,139
Eden Gardens,1974,8
Eden Gardens,1974,4
Eden Gardens,1974,15
Eden Gardens,1974,27
Eden Gardens,1974,2
Eden Gardens,1974,5
Eden Gardens,1974,7
Eden Gardens,1974,21
Eden Gardens,1974,3
Eden Gardens,1974,57
Eden Gardens,1974,47
Eden Gardens,1974,28
Eden Gardens,1974,13
Eden Gardens,1974,7
Eden Gardens,1974,16
Eden Gardens,1974,0
Eden Gardens,1974,3
Eden Gardens,1974,6
Eden Gardens,1977,0
Eden Gardens,1977,32
Eden Gardens,1977,9
Eden Gardens,1977,35
Eden Gardens,1977,21
Eden Gardens,1977,2
Eden Gardens,1977,17
Eden Gardens,1977,25
Eden Gardens,1977,2
Eden Gardens,1977,1
Eden Gardens,1977,1
Eden Gardens,1977,35
Eden Gardens,1977,4
Eden Gardens,1977,5
Eden Gardens,1977,37
Eden Gardens,1977,67
Eden Gardens,1977,103
Eden Gardens,1977,2
Eden Gardens,1977,52
Eden Gardens,1977,2
Eden Gardens,1977,4
Eden Gardens,1977,0
Eden Gardens,1977,18
Eden Gardens,1977,8
Eden Gardens,1977,20
Eden Gardens,1977,3
Eden Gardens,1977,56
Eden Gardens,1977,3
Eden Gardens,1977,16
Eden Gardens,1977,0
Eden Gardens,1977,13
Eden Gardens,1977,18
Eden Gardens,1977,4
Eden Gardens,1977,7
Eden Gardens,1977,7
Eden Gardens,1978,107
Eden Gardens,1978,11
Eden Gardens,1978,7
Eden Gardens,1978,32
Eden Gardens,1978,42
Eden Gardens,1978,1
Eden Gardens,1978,5
Eden Gardens,1978,0
Eden Gardens,1978,61
Eden Gardens,1978,7
Eden Gardens,1978,4
Eden Gardens,1978,111
Eden Gardens,1978,26
Eden Gardens,1978,8
Eden Gardens,1978,55
Eden Gardens,1978,3
Eden Gardens,1978,2
Eden Gardens,1978,48
Eden Gardens,1978,4
Eden Gardens,1978,47
Eden Gardens,1978,1
Eden Gardens,1978,4
Eden Gardens,1978,182
Eden Gardens,1978,5
Eden Gardens,1978,157
Eden Gardens,1978,20
Eden Gardens,1978,66
Eden Gardens,1978,5
Eden Gardens,1978,46
Eden Gardens,1978,36
Eden Gardens,1978,0
Eden Gardens,1978,11
Eden Gardens,1978,0
Eden Gardens,1978,4
Eden Gardens,1978,1
Eden Gardens,1978,0
Eden Gardens,1979,0
Eden Gardens,1979,167
Eden Gardens,1979,54
Eden Gardens,1979,92
Eden Gardens,1979,4
Eden Gardens,1979,39
Eden Gardens,1979,61
Eden Gardens,1979,0
Eden Gardens,1979,3
Eden Gardens,1979,0
Eden Gardens,1979,1
Eden Gardens,1979,14
Eden Gardens,1979,39
Eden Gardens,1979,89
Eden Gardens,1979,96
Eden Gardens,1979,22
Eden Gardens,1979,10
Eden Gardens,1979,30
Eden Gardens,1979,13
Eden Gardens,1979,1
Eden Gardens,1979,0
Eden Gardens,1979,0
Eden Gardens,1979,29
Eden Gardens,1979,4
Eden Gardens,1979,6
Eden Gardens,1979,64
Eden Gardens,1979,4
Eden Gardens,1979,7
Eden Gardens,1979,12
Eden Gardens,1979,12
Eden Gardens,1979,25
Eden Gardens,1979,50
Eden Gardens,1979,2
Eden Gardens,1979,7
Eden Gardens,1979,85
Eden Gardens,1979,20
Eden Gardens,1980,44
Eden Gardens,1980,18
Eden Gardens,1980,15
Eden Gardens,1980,13
Eden Gardens,1980,62
Eden Gardens,1980,62
Eden Gardens,1980,16
Eden Gardens,1980,37
Eden Gardens,1980,16
Eden Gardens,1980,18
Eden Gardens,1980,3
Eden Gardens,1980,90
Eden Gardens,1980,5
Eden Gardens,1980,54
Eden Gardens,1980,50
Eden Gardens,1980,50
Eden Gardens,1980,5
Eden Gardens,1980,21
Eden Gardens,1980,0
Eden Gardens,1980,0
Eden Gardens,1980,13
Eden Gardens,1980,31
Eden Gardens,1980,15
Eden Gardens,1980,21
Eden Gardens,1980,30
Eden Gardens,1980,37
Eden Gardens,1980,3
Eden Gardens,1980,6
Eden Gardens,1980,46
Eden Gardens,1980,8
Eden Gardens,1980,11
Eden Gardens,1980,46
Eden Gardens,1980,12
Eden Gardens,1980,15
Eden Gardens,1980,19
Eden Gardens,1980,0
Eden Gardens,1982,47
Eden Gardens,1982,18
Eden Gardens,1982,7
Eden Gardens,1982,11
Eden Gardens,1982,69
Eden Gardens,1982,58
Eden Gardens,1982,13
Eden Gardens,1982,0
Eden Gardens,1982,1
Eden Gardens,1982,6
Eden Gardens,1982,11
Eden Gardens,1982,42
Eden Gardens,1982,10
Eden Gardens,1982,70
Eden Gardens,1982,15
Eden Gardens,1982,0
Eden Gardens,1982,22
Eden Gardens,1982,8
Eden Gardens,1982,10
Eden Gardens,1982,1
Eden Gardens,1982,5
Eden Gardens,1982,7
Eden Gardens,1982,63
Eden Gardens,1982,6
Eden Gardens,1982,25
Eden Gardens,1982,74
Eden Gardens,1982,31
Eden Gardens,1982,60
Eden Gardens,1982,2
Eden Gardens,1982,83
Eden Gardens,1982,25
Eden Gardens,1982,32
Eden Gardens,1982,0
Eden Gardens,1982,17
Eden Gardens,1983,0
Eden Gardens,1983,2
Eden Gardens,1983,23
Eden Gardens,1983,0
Eden Gardens,1983,20
Eden Gardens,1983,12
Eden Gardens,1983,44
Eden Gardens,1983,69
Eden Gardens,1983,49
Eden Gardens,1983,10
Eden Gardens,1983,0
Eden Gardens,1983,25
Eden Gardens,1983,5
Eden Gardens,1983,9
Eden Gardens,1983,18
Eden Gardens,1983,0
Eden Gardens,1983,161
Eden Gardens,1983,54
Eden Gardens,1983,17
Eden Gardens,1983,0
Eden Gardens,1983,68
Eden Gardens,1983,0
Eden Gardens,1983,20
Eden Gardens,1983,4
Eden Gardens,1983,1
Eden Gardens,1983,0
Eden Gardens,1983,4
Eden Gardens,1983,30
Eden Gardens,1983,2
Eden Gardens,1983,6
Eden Gardens,1983,0
Eden Gardens,1983,13
Eden Gardens,1983,0
Eden Gardens,1984,13
Eden Gardens,1984,18
Eden Gardens,1984,48
Eden Gardens,1984,42
Eden Gardens,1984,110
Eden Gardens,1984,111
Eden Gardens,1984,35
Eden Gardens,1984,35
Eden Gardens,1984,13
Eden Gardens,1984,49
Eden Gardens,1984,36
Eden Gardens,1984,19
Eden Gardens,1984,5
Eden Gardens,1984,48
Eden Gardens,1984,67
Eden Gardens,1984,27
Eden Gardens,1984,6
Eden Gardens,1984,8
Eden Gardens,1984,1
Eden Gardens,1984,1
Eden Gardens,1984,7
Eden Gardens,1984,21
Eden Gardens,1984,0
Eden Gardens,1987,22
Eden Gardens,1987,52
Eden Gardens,1987,9
Eden Gardens,1987,38
Eden Gardens,1987,141
Eden Gardens,1987,5
Eden Gardens,1987,66
Eden Gardens,1987,52
Eden Gardens,1987,0
Eden Gardens,1987,0
Eden Gardens,1987,3
Eden Gardens,1987,24
Eden Gardens,1987,69
Eden Gardens,1987,60
Eden Gardens,1987,17
Eden Gardens,1987,0
Eden Gardens,1987,1
Eden Gardens,1987,33
Eden Gardens,1987,1
Eden Gardens,1987,2
Eden Gardens,1987,0
Eden Gardens,1987,0
Eden Gardens,1987,21
Eden Gardens,1987,70
Eden Gardens,1987,31
Eden Gardens,1987,41
Eden Gardens,1987,5
Eden Gardens,1987,29
Eden Gardens,1987,43
Eden Gardens,1987,8
Eden Gardens,1987,63
Eden Gardens,1987,20
Eden Gardens,1987,5
Eden Gardens,1987,141
Eden Gardens,1987,5
Eden Gardens,1987,51
Eden Gardens,1987,68
Eden Gardens,1987,101
Eden Gardens,1987,100
Eden Gardens,1987,40
Eden Gardens,1987,23
Eden Gardens,1987,93
Eden Gardens,1987,43
Eden Gardens,1987,102
Eden Gardens,1987,60
Eden Gardens,1987,47
Eden Gardens,1987,4
Eden Gardens,1987,44
Eden Gardens,1987,57
Eden Gardens,1987,27
Eden Gardens,1987,1
Eden Gardens,1987,69
Eden Gardens,1987,47
Eden Gardens,1987,8
Eden Gardens,1987,20
Eden Gardens,1993,46
Eden Gardens,1993,13
Eden Gardens,1993,16
Eden Gardens,1993,50
Eden Gardens,1993,182
Eden Gardens,1993,12
Eden Gardens,1993,13
Eden Gardens,1993,4
Eden Gardens,1993,0
Eden Gardens,1993,2
Eden Gardens,1993,1
Eden Gardens,1993,17
Eden Gardens,1993,0
Eden Gardens,1993,33
Eden Gardens,1993,1
Eden Gardens,1993,1
Eden Gardens,1993,17
Eden Gardens,1993,28
Eden Gardens,1993,21
Eden Gardens,1993,4
Eden Gardens,1993,17
Eden Gardens,1993,4
Eden Gardens,1993,18
Eden Gardens,1993,49
Eden Gardens,1993,81
Eden Gardens,1993,8
Eden Gardens,1993,25
Eden Gardens,1993,25
Eden Gardens,1993,16
Eden Gardens,1993,6
Eden Gardens,1993,26
Eden Gardens,1993,17
Eden Gardens,1993,0
Eden Gardens,1993,13
Eden Gardens,1993,37
Eden Gardens,1993,18
Eden Gardens,1993,9
Eden Gardens,1996,146
Eden Gardens,1996,102
Eden Gardens,1996,31
Eden Gardens,1996,43
Eden Gardens,1996,4
Eden Gardens,1996,0
Eden Gardens,1996,36
Eden Gardens,1996,10
Eden Gardens,1996,13
Eden Gardens,1996,0
Eden Gardens,1996,4
Eden Gardens,1996,35
Eden Gardens,1996,31
Eden Gardens,1996,6
Eden Gardens,1996,18
Eden Gardens,1996,109
Eden Gardens,1996,14
Eden Gardens,1996,4
Eden Gardens,1996,11
Eden Gardens,1996,88
Eden Gardens,1996,1
Eden Gardens,1996,0
Eden Gardens,1996,6
Eden Gardens,1996,133
Eden Gardens,1996,9
Eden Gardens,1996,153
Eden Gardens,1996,34
Eden Gardens,1996,17
Eden Gardens,1996,8
Eden Gardens,1996,23
Eden Gardens,1996,0
Eden Gardens,1996,2
Eden Gardens,1996,1
Eden Gardens,1996,52
Eden Gardens,1996,1
Eden Gardens,1996,17
Eden Gardens,1996,19
Eden Gardens,1996,3
Eden Gardens,1996,0
Eden Gardens,1998,0
Eden Gardens,1998,3
Eden Gardens,1998,0
Eden Gardens,1998,10
Eden Gardens,1998,80
Eden Gardens,1998,60
Eden Gardens,1998,1
Eden Gardens,1998,11
Eden Gardens,1998,29
Eden Gardens,1998,25
Eden Gardens,1998,0
Eden Gardens,1998,95
Eden Gardens,1998,97
Eden Gardens,1998,86
Eden Gardens,1998,79
Eden Gardens,1998,163
Eden Gardens,1998,65
Eden Gardens,1998,30
Eden Gardens,1998,45
Eden Gardens,1998,5
Eden Gardens,1998,25
Eden Gardens,1998,0
Eden Gardens,1998,9
Eden Gardens,1998,38
Eden Gardens,1998,33
Eden Gardens,1998,9
Eden Gardens,1998,0
Eden Gardens,1998,10
Eden Gardens,1998,0
Eden Gardens,1999,0
Eden Gardens,1999,8
Eden Gardens,1999,1
Eden Gardens,1999,6
Eden Gardens,1999,2
Eden Gardens,1999,32
Eden Gardens,1999,0
Eden Gardens,1999,70
Eden Gardens,1999,38
Eden Gardens,1999,4
Eden Gardens,1999,4
Eden Gardens,1999,79
Eden Gardens,1999,5
Eden Gardens,1999,18
Eden Gardens,1999,24
Eden Gardens,1999,0
Eden Gardens,1999,23
Eden Gardens,1999,17
Eden Gardens,1999,5
Eden Gardens,1999,3
Eden Gardens,1999,0
Eden Gardens,1999,8
Eden Gardens,1999,188
Eden Gardens,1999,9
Eden Gardens,1999,21
Eden Gardens,1999,11
Eden Gardens,1999,56
Eden Gardens,1999,0
Eden Gardens,1999,9
Eden Gardens,1999,8
Eden Gardens,1999,0
Eden Gardens,1999,1
Eden Gardens,1999,1
Eden Gardens,1999,40
Eden Gardens,1999,67
Eden Gardens,1999,13
Eden Gardens,1999,9
Eden Gardens,1999,20
Eden Gardens,1999,24
Eden Gardens,1999,1
Eden Gardens,1999,16
Eden Gardens,1999,3
Eden Gardens,1999,2
Eden Gardens,1999,0
Eden Gardens,2001,42
Eden Gardens,2001,97
Eden Gardens,2001,58
Eden Gardens,2001,22
Eden Gardens,2001,110
Eden Gardens,2001,6
Eden Gardens,2001,0
Eden Gardens,2001,0
Eden Gardens,2001,7
Eden Gardens,2001,46
Eden Gardens,2001,21
Eden Gardens,2001,20
Eden Gardens,2001,0
Eden Gardens,2001,25
Eden Gardens,2001,10
Eden Gardens,2001,23
Eden Gardens,2001,59
Eden Gardens,2001,2
Eden Gardens,2001,4
Eden Gardens,2001,3
Eden Gardens,2001,4
Eden Gardens,2001,7
Eden Gardens,2001,39
Eden Gardens,2001,30
Eden Gardens,2001,281
Eden Gardens,2001,10
Eden Gardens,2001,48
Eden Gardens,2001,180
Eden Gardens,2001,4
Eden Gardens,2001,23
Eden Gardens,2001,8
Eden Gardens,2001,67
Eden Gardens,2001,43
Eden Gardens,2001,28
Eden Gardens,2001,0
Eden Gardens,2001,24
Eden Gardens,2001,0
Eden Gardens,2001,0
Eden Gardens,2001,6
Eden Gardens,2001,0
Eden Gardens,2001,13
Eden Gardens,2001,12
Eden Gardens,2002,77
Eden Gardens,2002,35
Eden Gardens,2002,14
Eden Gardens,2002,36
Eden Gardens,2002,29
Eden Gardens,2002,48
Eden Gardens,2002,47
Eden Gardens,2002,6
Eden Gardens,2002,46
Eden Gardens,2002,4
Eden Gardens,2002,0
Eden Gardens,2002,88
Eden Gardens,2002,100
Eden Gardens,2002,2
Eden Gardens,2002,0
Eden Gardens,2002,140
Eden Gardens,2002,19
Eden Gardens,2002,104
Eden Gardens,2002,22
Eden Gardens,2002,0
Eden Gardens,2002,5
Eden Gardens,2002,0
Eden Gardens,2002,0
Eden Gardens,2002,10
Eden Gardens,2002,17
Eden Gardens,2002,176
Eden Gardens,2002,16
Eden Gardens,2002,154
Eden Gardens,2002,27
Eden Gardens,2002,26
Eden Gardens,2002,21
Eden Gardens,2002,8
Eden Gardens,2004,0
Eden Gardens,2004,7
Eden Gardens,2004,61
Eden Gardens,2004,121
Eden Gardens,2004,24
Eden Gardens,2004,1
Eden Gardens,2004,15
Eden Gardens,2004,18
Eden Gardens,2004,16
Eden Gardens,2004,15
